9.98865e-05i + -0.000238026j + -0.000119488k + 1
5.77821e-05i + -0.000237873j + -6.91954e-05k + 1
8.11747e-05i + -0.00020631j + -2.18799e-05k + 1
8.30868e-05i + -0.000182613j + 4.2669e-05k + 1
3.68389e-05i + -0.000169497j + 0.000143533k + 1
0.00011018i + -0.000264478j + 0.000155345k + 1
2.76226e-05i + -0.000477203j + -4.12026e-05k + 1
4.65346e-05i + -0.000730557j + -4.58714e-05k + 1
1.98638e-05i + -0.00117041j + -6.20439e-05k + 1
8.02771e-07i + -0.00204846j + -7.85669e-05k + 1
-6.95758e-05i + -0.00271488j + -4.02513e-05k + 1
-3.86901e-05i + -0.00327032j + 7.02774e-05k + 1
-3.73625e-05i + -0.00374732j + 8.18467e-05k + 1
-4.9353e-05i + -0.00418506j + 3.01912e-05k + 1
-5.9286e-05i + -0.00461708j + 4.60289e-05k + 1
-7.50155e-05i + -0.00504771j + 4.86636e-05k + 1
-5.94868e-05i + -0.00547634j + 8.41857e-05k + 1
-5.46931e-05i + -0.00593856j + 0.000127737k + 1
-2.31105e-05i + -0.00642949j + 0.000160455k + 1
1.00259e-05i + -0.00689873j + 0.000187482k + 1
2.09897e-05i + -0.00727078j + 0.000202217k + 1
7.98488e-06i + -0.00772732j + 0.000180851k + 1
-2.96327e-05i + -0.00806937j + 0.000141035k + 1
-5.22604e-05i + -0.00838934j + 0.000126985k + 1
-4.9065e-05i + -0.00870727j + 0.00012737k + 1
-3.12183e-05i + -0.00901909j + 0.000160525k + 1
-5.03477e-06i + -0.00938234j + 0.00015545k + 1
1.71059e-06i + -0.00966183j + 0.000141229k + 1
1.11777e-05i + -0.00984082j + 0.000141122k + 1
-1.25414e-05i + -0.0099149j + 0.000155489k + 1
-8.40292e-06i + -0.00990547j + 0.000154586k + 1
-4.026e-05i + -0.00987053j + 0.000133121k + 1
-5.07404e-05i + -0.009721j + 0.000107789k + 1
-7.02303e-05i + -0.00942178j + 6.53778e-05k + 1
-5.16653e-05i + -0.00918522j + 5.93004e-05k + 1
-3.3182e-05i + -0.00904607j + 3.08169e-05k + 1
-3.0959e-05i + -0.00896549j + 1.82107e-05k + 1
-3.52592e-05i + -0.0089143j + 4.81934e-05k + 1
-3.24773e-05i + -0.00880184j + 6.4274e-05k + 1
-3.41246e-05i + -0.00858008j + 7.42363e-05k + 1
-3.48158e-05i + -0.00821116j + 7.45007e-05k + 1
-5.048e-05i + -0.00771279j + 6.56309e-05k + 1
-5.78693e-05i + -0.00714625j + 3.22679e-05k + 1
-5.5795e-05i + -0.00655702j + 7.42712e-06k + 1
-5.77035e-05i + -0.00596745j + -2.19017e-06k + 1
-4.2119e-05i + -0.00506983j + 1.44877e-06k + 1
-3.41561e-05i + -0.00438575j + -4.49422e-06k + 1
-2.87776e-05i + -0.00371756j + 2.12647e-05k + 1
-2.27003e-05i + -0.00303417j + 3.81742e-05k + 1
-1.91705e-05i + -0.00238678j + 3.32539e-05k + 1
-1.21923e-05i + -0.00175366j + 2.00995e-05k + 1
-7.48671e-06i + -0.00111798j + 1.64481e-05k + 1
-1.28295e-06i + -0.00047867j + 1.2044e-06k + 1
7.94918e-06i + 0.000196286j + -2.14218e-05k + 1
1.40949e-05i + 0.000891944j + -1.83627e-05k + 1
2.93535e-05i + 0.00159705j + 6.71012e-06k + 1
2.46902e-05i + 0.00224474j + -1.83278e-06k + 1
2.29052e-05i + 0.00239381j + -5.8899e-06k + 1
2.22552e-05i + 0.00390275j + -4.57671e-05k + 1
2.99032e-05i + 0.0045177j + -4.55573e-05k + 1
2.05271e-05i + 0.00500899j + -2.87572e-05k + 1
4.24945e-06i + 0.00544276j + -3.84632e-05k + 1
-1.22098e-05i + 0.00580424j + -5.72351e-05k + 1
-1.2155e-05i + 0.00611234j + -8.27291e-05k + 1
-1.01588e-05i + 0.00639981j + -9.44056e-05k + 1
-2.68754e-06i + 0.00668346j + -0.000105023k + 1
8.29114e-07i + 0.00697098j + -0.000110839k + 1
2.50517e-05i + 0.00723352j + -0.000103985k + 1
3.45872e-05i + 0.00748632j + -9.81148e-05k + 1
4.49116e-05i + 0.00771056j + -9.40289e-05k + 1
5.27753e-05i + 0.00802528j + -8.21172e-05k + 1
4.3642e-05i + 0.00825118j + -7.24224e-05k + 1
3.97721e-05i + 0.00844628j + -5.57751e-05k + 1
4.38994e-05i + 0.00859681j + -8.37667e-05k + 1
5.47019e-05i + 0.00867331j + -0.000104997k + 1
5.12654e-05i + 0.00866905j + -9.94588e-05k + 1
6.59145e-05i + 0.00857842j + -9.4727e-05k + 1
8.5617e-05i + 0.00839157j + -0.000102461k + 1
2.99294e-05i + 0.00814206j + -0.000119674k + 1
2.66015e-05i + 0.00792838j + -0.000118947k + 1
1.25564e-05i + 0.00771988j + -9.21267e-05k + 1
1.85722e-05i + 0.00755526j + -6.42345e-05k + 1
7.10453e-05i + 0.00737258j + -2.82017e-05k + 1
5.90242e-05i + 0.00721783j + -3.21085e-05k + 1
7.53907e-05i + 0.00704794j + -3.6116e-05k + 1
6.36236e-05i + 0.00686875j + -3.67865e-05k + 1
1.67884e-05i + 0.00666448j + -7.60626e-05k + 1
1.35713e-05i + 0.0064714j + -0.000103107k + 1
6.94572e-06i + 0.00628237j + -0.000102633k + 1
1.65386e-05i + 0.00609853j + -0.000104722k + 1
5.11767e-05i + 0.00588744j + -8.91687e-05k + 1
4.93978e-05i + 0.00566193j + -7.84342e-05k + 1
3.12121e-05i + 0.00551436j + -4.54613e-05k + 1
2.7352e-05i + 0.00540784j + -1.8834e-05k + 1
-4.10373e-05i + 0.00533875j + -3.32888e-05k + 1
-4.82719e-05i + 0.0051662j + -7.99964e-05k + 1
1.69995e-05i + 0.00464309j + -0.00010712k + 1
-1.31323e-05i + 0.00396878j + -0.000105791k + 1
0.000101702i + 0.00315254j + -9.29393e-05k + 1
7.56001e-05i + 0.00228509j + -0.000166479k + 1
0.000107174i + 0.00156567j + -0.000250515k + 1
1.62823e-05i + 0.00112672j + -0.000336073k + 1
-1.1241e-05i + 0.000953237j + -0.000328966k + 1
4.5374e-06i + 0.000952287j + -0.000233476k + 1
-2.91586e-05i + 0.00104379j + -0.000148708k + 1
-7.2738e-05i + 0.00100875j + -7.23454e-05k + 1
-0.000128652i + 0.000453962j + 1.58317e-05k + 1
-1.53312e-05i + 7.0862e-05j + 5.0784e-05k + 1
-4.99127e-05i + 9.12724e-05j + 5.15273e-05k + 1
-0.000125747i + 0.00028727j + 3.87686e-05k + 1
-0.000171958i + 0.000379726j + 1.63728e-05k + 1
-9.35141e-05i + 0.000254644j + 3.52521e-06k + 1
-1.25764e-05i + 4.54006e-05j + -9.97556e-06k + 1
1.06891e-05i + -2.12996e-05j + -3.00516e-05k + 1
1.06999e-05i + -1.19043e-05j + -4.08099e-05k + 1
-2.3228e-05i + 5.89601e-05j + -2.4057e-05k + 1
-2.40007e-06i + 2.19235e-05j + 5.49834e-07k + 1
-1.28443e-05i + 3.45192e-05j + -1.95457e-06k + 1
-1.93838e-05i + 6.26723e-05j + 7.27875e-06k + 1
2.2687e-06i + 1.85772e-05j + 1.34813e-05k + 1
2.05533e-05i + -2.19846e-05j + 1.82667e-05k + 1
1.10916e-05i + -6.78933e-06j + 1.31772e-05k + 1
-4.83233e-05i + 4.81924e-05j + -3.49555e-05k + 1
-7.64705e-05i + 0.000123468j + -4.22848e-05k + 1
-4.38557e-05i + 6.90907e-05j + 1.43364e-05k + 1
-1.78303e-05i + 2.18013e-05j + 2.03875e-05k + 1
-7.67868e-06i + 1.01568e-05j + -4.48505e-06k + 1
-1.25065e-05i + 1.96718e-05j + -5.46343e-06k + 1
-1.98075e-06i + -2.17272e-06j + 1.26873e-05k + 1
-3.29027e-06i + 6.34491e-06j + -6.10926e-07k + 1
-4.93879e-06i + -1.57064e-06j + -5.36635e-06k + 1
-6.28381e-06i + -1.93751e-06j + -1.08658e-05k + 1
-2.25125e-06i + 3.12383e-06j + -7.32092e-06k + 1
1.77169e-06i + -1.17647e-05j + -1.73678e-06k + 1
2.24252e-06i + -7.74849e-06j + 1.78878e-06k + 1
-3.51544e-05i + 2.33199e-05j + -7.92284e-05k + 1
-3.40654e-05i + 4.38906e-05j + -0.000136977k + 1
-6.53691e-06i + 2.31017e-05j + 4.91272e-05k + 1
1.36297e-05i + -1.99733e-05j + 2.91005e-05k + 1
3.12445e-06i + -4.39867e-06j + -7.27002e-06k + 1
1.19456e-05i + -2.09855e-05j + -1.40136e-05k + 1
2.59731e-05i + -4.0164e-05j + -1.01588e-05k + 1
-1.16664e-05i + 2.13083e-05j + -2.82192e-05k + 1
-2.18886e-05i + 3.28766e-05j + -1.58754e-05k + 1
-1.66051e-05i + 2.80185e-05j + -6.71012e-06k + 1
-2.44196e-05i + 3.53552e-05j + -2.14261e-05k + 1
-2.11359e-05i + 3.62418e-05j + -1.91637e-05k + 1
-1.34202e-05i + 2.15788e-05j + -1.7469e-05k + 1
-1.96631e-05i + 2.53447e-05j + -1.77954e-05k + 1
-4.55311e-05i + 5.314e-05j + -3.77651e-05k + 1
-7.9019e-05i + 9.32186e-05j + -1.75598e-05k + 1
-8.74235e-05i + 0.000133181j + -5.85499e-06k + 1
-7.01082e-05i + 8.5425e-05j + -1.25676e-06k + 1
-2.54095e-05i + 3.33325e-06j + -3.15e-06k + 1
-3.04416e-05i + 8.86716e-06j + -7.74131e-06k + 1
-9.13763e-05i + 6.99545e-05j + -3.66395e-05k + 1
-9.98515e-05i + 5.75667e-05j + -3.30686e-05k + 1
-0.000106742i + 4.92483e-05j + -3.70584e-05k + 1
-0.000104852i + 2.76139e-05j + -3.59923e-05k + 1
-0.000127562i + -2.5741e-06j + -7.85581e-05k + 1
-0.000157959i + -1.74027e-05j + -8.69523e-05k + 1
-0.000284451i + -7.50853e-05j + -0.000142937k + 1
-0.000474419i + -3.19951e-05j + -0.000234465k + 1
-0.000725391i + 5.26164e-05j + -0.000237027k + 1
-0.000988252i + 0.000157305j + -0.000186603k + 1
-0.00132548i + 0.00020715j + -7.76332e-05k + 1
-0.00168635i + 0.000256772j + 3.87938e-05k + 1
-0.0023824i + 0.000228685j + 9.18126e-05k + 1
-0.00300509i + 0.000337912j + 9.81584e-05k + 1
-0.00364132i + 0.000522892j + 9.88543e-05k + 1
-0.00423133i + 0.000682012j + 9.37859e-05k + 1
-0.00471194i + 0.000728754j + 0.000130882k + 1
-0.00508914i + 0.000784875j + 0.000108453k + 1
-0.00541323i + 0.000839963j + 0.000102924k + 1
-0.00569993i + 0.000799892j + 8.8235e-05k + 1
-0.00598501i + 0.000829446j + -8.11659e-07k + 1
-0.00627554i + 0.000831016j + -0.000107833k + 1
-0.0065075i + 0.000801658j + -0.000131803k + 1
-0.00668838i + 0.000761472j + -0.000167535k + 1
-0.00687756i + 0.000811598j + -0.000226401k + 1
-0.00700424i + 0.000837892j + -0.000236407k + 1
-0.00721582i + 0.00085061j + -0.00023285k + 1
-0.00744416i + 0.000888223j + -0.000239357k + 1
-0.00767471i + 0.000995304j + -0.000260298k + 1
-0.00777907i + 0.000954312j + -0.00018352k + 1
-0.00783544i + 0.000990172j + -0.000104687k + 1
-0.00786042i + 0.00107713j + -5.96581e-05k + 1
-0.007849i + 0.00113716j + -3.57305e-05k + 1
-0.00783355i + 0.0011094j + -5.97803e-05k + 1
-0.00785938i + 0.0011191j + -5.03491e-05k + 1
-0.00792449i + 0.00118135j + -8.21619e-05k + 1
-0.007941i + 0.0012215j + -0.000224795k + 1
-0.00790594i + 0.00123976j + -0.000306676k + 1
-0.00779707i + 0.0011788j + -0.000331628k + 1
-0.00766112i + 0.00103263j + -0.000300516k + 1
-0.00749731i + 0.000840678j + -0.000224969k + 1
-0.00733058i + 0.000651453j + -0.00013186k + 1
-0.00721907i + 0.000456087j + -6.94223e-05k + 1
-0.00717635i + 0.000387545j + -3.65858e-05k + 1
-0.00714074i + 0.000450747j + -9.35665e-05k + 1
-0.0070843i + 0.000626269j + -0.000212978k + 1
-0.00699447i + 0.000867412j + -0.000332775k + 1
-0.00689246i + 0.0011385j + -0.000457366k + 1
-0.0067255i + 0.00150252j + -0.000626397k + 1
-0.00661007i + 0.00169721j + -0.000689683k + 1
-0.00638162i + 0.00165572j + -0.000709222k + 1
-0.00613045i + 0.0013896j + -0.000636472k + 1
-0.00579976i + 0.00108084j + -0.0004862k + 1
-0.0054963i + 0.000864801j + -0.000382946k + 1
-0.0051779i + 0.000729169j + -0.000326239k + 1
-0.0049153i + 0.000705088j + -0.000290504k + 1
-0.00466718i + 0.000772467j + -0.000270482k + 1
-0.00440339i + 0.000879943j + -0.000288165k + 1
-0.00410322i + 0.000930019j + -0.000291284k + 1
-0.00374661i + 0.000851081j + -0.000268616k + 1
-0.00308567i + 0.000544471j + -0.000186103k + 1
-0.00255496i + 0.000286394j + -0.000142922k + 1
-0.00201578i + 0.00010258j + -0.000118435k + 1
-0.00147125i + -2.4088e-05j + -7.77186e-05k + 1
-0.000928972i + -8.91687e-05j + -2.82715e-05k + 1
-0.000392939i + -0.000124856j + 2.56589e-06k + 1
0.000105811i + -0.000137645j + 4.71675e-05k + 1
0.000533834i + -0.000148993j + 8.04255e-05k + 1
0.000898507i + -0.000113964j + 7.75964e-05k + 1
0.00120609i + -1.10207e-05j + 4.13602e-05k + 1
0.0015158i + 7.76662e-05j + 1.67568e-05k + 1
0.00183079i + 0.000160799j + 1.30538e-05k + 1
0.00226092i + 0.000331881j + 5.53063e-05k + 1
0.00260551i + 0.000437737j + 7.87501e-05k + 1
0.00295055i + 0.000502984j + 0.000111904k + 1
0.00330442i + 0.000509995j + 0.000177735k + 1
0.00371393i + 0.000432387j + 0.000267586k + 1
0.00428618i + 4.2224e-05j + 0.000321693k + 1
0.00492557i + -0.000715787j + 0.000370972k + 1
0.00549337i + -0.0012208j + 0.000483478k + 1
0.00603221i + -0.00147786j + 0.00045267k + 1
0.00644895i + -0.00150526j + 0.000386142k + 1
0.00674928i + -0.00149626j + 0.000393585k + 1
0.0070352i + -0.00147435j + 0.000379519k + 1
0.00740884i + -0.0014047j + 0.000289239k + 1
0.00765691i + -0.00131391j + 0.000275918k + 1
0.00783757i + -0.00127136j + 0.000272534k + 1
0.00796787i + -0.00127445j + 0.000252114k + 1
0.00802008i + -0.00124695j + 0.000233226k + 1
0.00802254i + -0.00118383j + 0.000159533k + 1
0.00801948i + -0.0011753j + 6.99423e-05k + 1
0.00804694i + -0.00116924j + 2.65814e-05k + 1
0.00808186i + -0.00120739j + 3.29485e-05k + 1
0.0080774i + -0.00123452j + 8.51457e-05k + 1
0.00801905i + -0.00132365j + 0.000137893k + 1
0.00797999i + -0.00147737j + 0.000214104k + 1
0.0079601i + -0.00150014j + 0.000227586k + 1
0.00768888i + -0.00154011j + 0.00032057k + 1
0.00743922i + -0.0011008j + 0.000210073k + 1
0.00720705i + -0.000621391j + 7.45505e-05k + 1
0.00712801i + -0.000475171j + 3.03133e-05k + 1
0.00721006i + -0.000839203j + 8.41857e-05k + 1
0.00726871i + -0.00114717j + 0.000176095k + 1
0.00728558i + -0.00122222j + 0.000221225k + 1
0.00720074i + -0.00114798j + 0.000183826k + 1
0.00710664i + -0.00113455j + 0.000161529k + 1
0.006994i + -0.00124259j + 0.000289635k + 1
0.00693017i + -0.00144879j + 0.000450986k + 1
0.00682444i + -0.00148953j + 0.00061576k + 1
0.00658682i + -0.00138424j + 0.00077736k + 1
0.00633849i + -0.00119543j + 0.00082038k + 1
0.00608522i + -0.00100277j + 0.000807348k + 1
0.00588177i + -0.000843381j + 0.000732616k + 1
0.00569972i + -0.000692345j + 0.000667097k + 1
0.00558414i + -0.000528668j + 0.00061775k + 1
0.00548922i + -0.000445645j + 0.000690181k + 1
0.0054471i + -0.000501782j + 0.000847759k + 1
0.00535074i + -0.000712739j + 0.000999878k + 1
0.00523119i + -0.000951247j + 0.00115286k + 1
0.0050612i + -0.00116144j + 0.00124762k + 1
0.00367726i + -8.40896e-05j + 0.00119028k + 1
-0.000614068i + 0.00109976j + -4.71017e-05k + 1
0.000215666i + 9.80973e-06j + 0.000464976k + 1
0.000266276i + -0.000179079j + 0.000414527k + 1
0.000136655i + -0.000198368j + -4.69541e-06k + 1
2.56101e-05i + -8.95613e-05j + -0.000165458k + 1
-2.31017e-05i + 9.52172e-05j + -0.00025158k + 1
3.99728e-05i + -2.69016e-05j + -0.000159498k + 1
1.60412e-05i + -3.44737e-05j + -0.00010967k + 1
2.11076e-05i + -7.0068e-06j + -0.000124098k + 1
3.66032e-05i + -1.82405e-05j + -3.61319e-05k + 1
1.87779e-05i + 4.95624e-06j + -5.47979e-06k + 1
2.29534e-05i + 2.16879e-05j + -1.27335e-05k + 1
2.25823e-05i + -1.67535e-06j + 5.56704e-06k + 1
2.15744e-05i + -1.20352e-05j + 2.70989e-05k + 1
1.84376e-05i + -2.31844e-05j + 4.0889e-05k + 1
2.47512e-05i + -4.37336e-05j + 1.88602e-05k + 1
2.98247e-05i + -5.60195e-05j + -2.90568e-06k + 1
2.08675e-05i + -5.22167e-05j + -4.15343e-05k + 1
1.38653e-05i + -3.04617e-05j + -3.28962e-05k + 1
2.08937e-05i + -2.82859e-05j + 6.37109e-06k + 1
8.61931e-05i + -0.000142297j + 4.5204e-06k + 1
0.000210012i + -0.000313011j + 2.66311e-05k + 1
0.000307558i + -0.000492066j + 8.77988e-06k + 1
0.000399771i + -0.000650157j + -7.44308e-06k + 1
0.000422464i + -0.000875527j + -0.000115535k + 1
0.000263562i + -0.00124073j + -0.000235299k + 1
0.000227256i + -0.0019058j + -0.000440783k + 1
0.000237742i + -0.00264651j + -0.000736141k + 1
0.000323459i + -0.00330511j + -0.000971844k + 1
0.000503093i + -0.00381508j + -0.00108735k + 1
0.00110805i + -0.00395688j + -0.000935058k + 1
0.00180093i + -0.0036156j + -0.00102347k + 1
0.00250228i + -0.00343603j + -0.00110074k + 1
0.00345683i + -0.00319697j + -0.00105194k + 1
0.00464655i + -0.0023703j + -0.000876897k + 1
0.0059118i + -0.00135548j + -0.000592497k + 1
0.00791633i + 0.000484185j + -0.000340391k + 1
0.00944142i + 0.00186116j + -0.000296877k + 1
0.0108808i + 0.00294268j + -0.000383217k + 1
0.0121593i + 0.00379156j + -0.0004823k + 1
0.013241i + 0.00459308j + -0.000503072k + 1
0.014155i + 0.00516766j + -0.000454639k + 1
0.0147576i + 0.00538105j + -0.000366346k + 1
0.0151396i + 0.00514688j + -0.000272488k + 1
0.0151899i + 0.00433311j + -0.000200305k + 1
0.0148619i + 0.00277499j + -0.000207738k + 1
0.0141452i + 0.000883458j + -0.000257663k + 1
0.0133613i + -0.000749764j + -0.000263885k + 1
0.0123047i + -0.00206688j + -0.000320585k + 1
0.0116743i + -0.00239604j + -0.00039629k + 1
0.0113056i + -0.00247874j + -0.000454901k + 1
0.0111581i + -0.00247401j + -0.00052915k + 1
0.0111576i + -0.00238711j + -0.000572236k + 1
0.0112215i + -0.00210436j + -0.000694091k + 1
0.0112845i + -0.00157033j + -0.000766873k + 1
0.0113514i + -0.000812218j + -0.000751186k + 1
0.0113882i + -0.000114718j + -0.000732171k + 1
0.0112946i + 0.000318127j + -0.00066783k + 1
0.0110164i + 0.00044121j + -0.000552821k + 1
0.0105369i + 0.000221836j + -0.000416215k + 1
0.00962943i + -0.000415408j + -0.000275071k + 1
0.0088921i + -0.000874873j + -0.00016324k + 1
0.00814471i + -0.00122896j + -8.10363e-05k + 1
0.00742681i + -0.00138323j + -4.29656e-05k + 1
0.00672659i + -0.00131643j + -3.03133e-05k + 1
0.00611731i + -0.00117149j + -4.1255e-05k + 1
0.00560318i + -0.00104312j + -7.56437e-05k + 1
0.00512556i + -0.000962427j + -9.34455e-05k + 1
0.00468744i + -0.000972104j + -0.000113008k + 1
0.00422341i + -0.00102482j + -0.000107636k + 1
0.00375073i + -0.00112627j + -0.00012514k + 1
0.00331566i + -0.00120225j + -0.000178398k + 1
0.00323429i + -0.00117884j + -0.000207601k + 1
0.00240395i + -0.000793312j + -0.000528276k + 1
0.0020674i + -0.000464173j + -0.000662951k + 1
0.0017572i + -0.000189332j + -0.000744204k + 1
0.00138281i + 1.44004e-05j + -0.000771129k + 1
0.00090591i + 0.000130346j + -0.000762083k + 1
0.000345505i + 0.000164418j + -0.000731977k + 1
-0.000320602i + 9.32087e-05j + -0.00066623k + 1
-0.00105029i + -3.9972e-05j + -0.000597294k + 1
-0.00177853i + -0.000175641j + -0.000526819k + 1
-0.00249471i + -0.000295077j + -0.000487135k + 1
-0.00315007i + -0.000392477j + -0.00048846k + 1
-0.00368841i + -0.000470422j + -0.000531497k + 1
-0.00433072i + -0.000474595j + -0.000601564k + 1
-0.00472064i + -0.000382152j + -0.000648027k + 1
-0.00507035i + -0.000248527j + -0.000675288k + 1
-0.00542205i + -0.000102583j + -0.000678652k + 1
-0.00577274i + 6.23718e-05j + -0.000670698k + 1
-0.00611248i + 0.000248045j + -0.000667891k + 1
-0.00644407i + 0.000414003j + -0.000647156k + 1
-0.00680267i + 0.000562235j + -0.000608814k + 1
-0.0071704i + 0.00064514j + -0.000567978k + 1
-0.00756121i + 0.000689247j + -0.000529429k + 1
-0.00799055i + 0.000675984j + -0.000511591k + 1
-0.00842402i + 0.000581919j + -0.000552589k + 1
-0.00904356i + 0.000415321j + -0.000599801k + 1
-0.00942469i + 0.000379487j + -0.000557807k + 1
-0.00966225i + 0.000476313j + -0.000402653k + 1
-0.00980637i + 0.000677982j + -0.000207703k + 1
-0.00992141i + 0.000895378j + -2.16312e-05k + 1
-0.0100548i + 0.000988808j + 7.76672e-05k + 1
-0.0102009i + 0.000972848j + 9.19968e-05k + 1
-0.01032i + 0.000881688j + 8.10269e-05k + 1
-0.0104068i + 0.000748052j + 8.15773e-05k + 1
-0.0104397i + 0.000574711j + 5.47335e-05k + 1
-0.01042i + 0.00044609j + 6.45836e-06k + 1
-0.0102919i + 0.000356789j + -4.22719e-05k + 1
-0.0100226i + 0.000311728j + -0.000145624k + 1
-0.00976746i + 0.000260796j + -0.000272586k + 1
-0.00952734i + 0.000233889j + -0.000415273k + 1
-0.00935655i + 0.000197903j + -0.000522813k + 1
-0.0091972i + 0.000163521j + -0.000558798k + 1
-0.00901906i + 0.000117304j + -0.000537073k + 1
-0.00878286i + 4.11939e-06j + -0.000495671k + 1
-0.0084445i + -0.000269863j + -0.00057574k + 1
-0.00800336i + -0.00048189j + -0.000646283k + 1
-0.00744752i + -0.000398886j + -0.000594215k + 1
-0.00682714i + 3.30686e-05j + -0.000325598k + 1
-0.00629106i + 0.000528145j + 1.98269e-05k + 1
-0.00574937i + 0.000906349j + 0.000461954k + 1
-0.0054699i + 0.0008577j + 0.000658534k + 1
-0.00540293i + 0.000371328j + 0.00072213k + 1
-0.00543473i + -0.000682719j + 0.000648437k + 1
-0.00508777i + -0.000856616j + 0.000597505k + 1
-0.00469574i + -0.000637767j + 0.00072136k + 1
-0.00440222i + -0.000406025j + 0.000791385k + 1
-0.00419071i + -0.000330869j + 0.000866041k + 1
-0.00406538i + -0.000390884j + 0.000828333k + 1
-0.00395053i + -0.000428933j + 0.000693638k + 1
-0.00388237i + -0.000414839j + 0.000537151k + 1
-0.0037762i + -0.000366617j + 0.000414452k + 1
-0.00367325i + -0.000350968j + 0.000314997k + 1
-0.00366962i + -0.000409431j + 0.000244767k + 1
-0.00369348i + -0.000470052j + 0.000156765k + 1
-0.00371928i + -0.000495357j + 8.19776e-05k + 1
-0.00372988i + -0.000546244j + 1.41633e-05k + 1
-0.00365617i + -0.000543136j + -4.67701e-05k + 1
-0.00349448i + -0.000470331j + -9.28341e-05k + 1
-0.00331255i + -0.000422744j + -0.000126095k + 1
-0.00313418i + -0.000392315j + -0.000129207k + 1
-0.00158353i + 0.00110531j + -0.000241957k + 1
8.85667e-05i + 0.000219432j + 0.000199639k + 1
0.000835686i + -0.000292023j + -3.38715e-05k + 1
0.000550817i + -0.000177989j + 0.000186296k + 1
0.000311245i + 1.34216e-05j + 0.00012781k + 1
0.000154769i + 6.84013e-05j + 0.000221495k + 1
-7.57473e-05i + 1.213e-05j + 0.000305223k + 1
-0.000402932i + -3.17158e-05j + 0.000322229k + 1
-0.00070068i + 3.32485e-05j + 0.000260813k + 1
-0.000613998i + 0.000322304j + 0.000162683k + 1
-0.00025035i + 0.000333227j + 0.000130542k + 1
-3.04503e-05i + 6.71059e-05j + -2.70553e-07k + 1
-6.3242e-05i + 4.39125e-05j + -7.00139e-05k + 1
-9.3994e-05i + 0.000110948j + -5.49113e-05k + 1
-9.73981e-05i + 0.000120192j + -5.21243e-05k + 1
-9.46238e-05i + 0.000105298j + 1.893e-05k + 1
-0.000116667i + 0.000114834j + 2.73493e-05k + 1
-0.000155118i + 0.000152247j + 3.82712e-05k + 1
-0.00016482i + 0.000165867j + 3.88859e-05k + 1
-0.000124123i + 0.00014527j + 2.96212e-05k + 1
-9.2005e-05i + 0.000110322j + 2.91906e-05k + 1
-7.99368e-05i + 9.07132e-05j + 1.6387e-05k + 1
-5.93586e-05i + 7.1733e-05j + 3.8659e-06k + 1
-4.80101e-05i + 6.21225e-05j + 8.73625e-06k + 1
-5.69152e-05i + 6.9115e-05j + 1.48789e-05k + 1
-6.3288e-05i + 7.34972e-05j + 1.32632e-06k + 1
-5.67843e-05i + 6.74919e-05j + -2.55691e-06k + 1
-5.25571e-05i + 6.37458e-05j + -2.67935e-06k + 1
-2.03854e-05i + 2.15635e-05j + -1.54462e-06k + 1
-2.04989e-05i + 1.67552e-05j + -8.72664e-08k + 1
-1.97551e-05i + 9.64198e-06j + -9.35403e-06k + 1
-1.10828e-05i + 1.18682e-06j + -1.57778e-05k + 1
-1.81532e-06i + -5.82998e-06j + -1.85722e-05k + 1
-9.02335e-06i + -8.72664e-09j + -2.56738e-05k + 1
-2.0366e-05i + 2.29488e-06j + -2.55927e-05k + 1
-2.29336e-05i + 1.05505e-05j + -2.28027e-05k + 1
-3.19864e-05i + 1.65561e-05j + -3.84709e-05k + 1
-3.62069e-05i + 2.46353e-05j + -3.27162e-05k + 1
-3.50863e-05i + 2.8891e-05j + -2.42227e-05k + 1
-2.9243e-05i + 2.44695e-05j + -1.97135e-05k + 1
-3.45784e-05i + 3.17944e-05j + -1.19916e-05k + 1
-3.01855e-05i + 3.02815e-05j + -1.80467e-05k + 1
-2.46067e-05i + 2.92924e-05j + -9.02245e-06k + 1
-2.25497e-05i + 2.96793e-05j + -3.66519e-06k + 1
-2.63397e-05i + 3.62017e-05j + -7.52312e-06k + 1
-1.50971e-05i + 2.8475e-05j + -5.75086e-06k + 1
-2.20675e-05i + 2.67183e-05j + 6.57051e-06k + 1
-2.35532e-05i + 2.71748e-05j + 6.59734e-06k + 1
-1.71932e-05i + 2.06929e-05j + 2.53098e-07k + 1
-9.73021e-06i + 1.775e-05j + 7.25184e-06k + 1
-1.16489e-05i + 1.3333e-05j + 9.3453e-06k + 1
-1.17112e-05i + 1.47829e-05j + 9.11935e-06k + 1
-8.3086e-06i + 1.10752e-05j + 2.2517e-06k + 1
-6.30064e-06i + 4.99164e-06j + 2.67035e-06k + 1
-1.08472e-05i + 1.19555e-05j + 3.05433e-06k + 1
-1.09159e-05i + 1.10468e-05j + -3.53394e-06k + 1
-1.58825e-06i + -2.522e-06j + -3.11541e-06k + 1
2.45243e-06i + 1.07523e-05j + 2.48734e-06k + 1
-2.85361e-06i + 4.58149e-06j + -3.90081e-06k + 1
-2.36468e-06i + -1.59682e-06j + 2.63518e-06k + 1
-9.77384e-07i + -1.91986e-07j + -1.07687e-05k + 1
-7.68022e-07i + 1.83278e-06j + -3.50846e-06k + 1
2.37365e-06i + -2.57436e-06j + -3.35103e-06k + 1
4.62466e-06i + 3.02784e-06j + -1.02441e-05k + 1
